,tag,gene_length
23170,511145.12.peg.2071,165
23171,511145.12.peg.2072,906
23172,511145.12.peg.2073,366
23173,511145.12.peg.2074,153
23174,511145.12.peg.2075,600
23175,511145.12.peg.2076,3120
23176,511145.12.peg.2077,1533
23177,511145.12.peg.2078,447
23178,511145.12.peg.2079,222
23179,511145.12.peg.2080,249
23180,511145.12.peg.2081,375
23181,511145.12.peg.2082,192
23182,511145.12.peg.2083,330
23183,511145.12.peg.2084,117
23184,511145.12.peg.2085,1059
23185,511145.12.peg.2086,474
23186,511145.12.peg.2087,1167
23187,511145.12.peg.2088,1428
23188,511145.12.peg.2089,228
23189,511145.12.peg.2090,1059
23190,511145.12.peg.2091,1359
23191,511145.12.peg.2092,930
23192,511145.12.peg.2093,825
23193,511145.12.peg.2094,255
23194,511145.12.peg.2095,252
23195,511145.12.peg.2096,900
23196,511145.12.peg.2097,1305
23197,511145.12.peg.2098,1071
23198,511145.12.peg.2099,1068
23199,511145.12.peg.2100,591
23200,511145.12.peg.2101,738
23201,511145.12.peg.2102,777
23202,511145.12.peg.2103,612
23203,511145.12.peg.2104,981
23204,511145.12.peg.2105,1059
23205,511145.12.peg.2106,1407
23206,511145.12.peg.2107,981
23207,511145.12.peg.2108,474
23208,511145.12.peg.2109,1119
23209,511145.12.peg.2110,993
23210,511145.12.peg.2111,1167
23211,511145.12.peg.2112,1104
23212,511145.12.peg.2113,1248
23213,511145.12.peg.2114,558
23214,511145.12.peg.2116,882
23215,511145.12.peg.2117,900
23216,511145.12.peg.2118,1086
23217,511145.12.peg.2119,789
23218,511145.12.peg.2120,1395
23219,511145.12.peg.2121,1221
23220,511145.12.peg.2122,1281
23221,511145.12.peg.2123,1479
23222,511145.12.peg.2124,1395
23223,511145.12.peg.2125,1371
23224,511145.12.peg.2126,1437
23225,511145.12.peg.2127,1224
23226,511145.12.peg.2128,480
23227,511145.12.peg.2129,966
23228,511145.12.peg.2130,1122
23229,511145.12.peg.2131,549
23230,511145.12.peg.2132,747
23231,511145.12.peg.2133,1185
23232,511145.12.peg.2134,1218
23233,511145.12.peg.2135,489
23234,511145.12.peg.2136,840
23235,511145.12.peg.2137,2163
23236,511145.12.peg.2138,444
23237,511145.12.peg.2139,1047
23238,511145.12.peg.2140,1584
23239,511145.12.peg.2141,1854
23240,511145.12.peg.2142,582
23241,511145.12.peg.2143,642
23242,511145.12.peg.2144,3318
23243,511145.12.peg.2145,849
23244,511145.12.peg.2146,1353
23245,511145.12.peg.2147,1947
23246,511145.12.peg.2148,462
23247,511145.12.peg.2149,681
23248,511145.12.peg.2150,660
23249,511145.12.peg.2151,1248
23250,511145.12.peg.2152,3123
23251,511145.12.peg.2153,3078
23252,511145.12.peg.2154,1416
23253,511145.12.peg.2155,1404
23254,511145.12.peg.2156,723
23255,511145.12.peg.2157,198
23256,511145.12.peg.2158,333
23257,511145.12.peg.2159,1362
23258,511145.12.peg.2160,255
23259,511145.12.peg.2161,147
23260,511145.12.peg.2162,333
23261,511145.12.peg.2163,900
23262,511145.12.peg.2164,447
23263,511145.12.peg.2165,300
23264,511145.12.peg.2166,867
23265,511145.12.peg.2167,276
23266,511145.12.peg.2168,1041
23267,511145.12.peg.2169,1356
23268,511145.12.peg.2170,285
23269,511145.12.peg.2171,453
23270,511145.12.peg.2172,1263
23271,511145.12.peg.2173,855
23272,511145.12.peg.2174,1053
23273,511145.12.peg.2175,1278
23274,511145.12.peg.2176,1005
23275,511145.12.peg.2177,966
23276,511145.12.peg.2178,747
23277,511145.12.peg.2179,819
23278,511145.12.peg.2180,801
23279,511145.12.peg.2181,789
23280,511145.12.peg.2182,273
23281,511145.12.peg.2183,825
23282,511145.12.peg.2184,339
23283,511145.12.peg.2185,1035
23284,511145.12.peg.2186,2481
23285,511145.12.peg.2187,720
23286,511145.12.peg.2188,543
23287,511145.12.peg.2189,156
23288,511145.12.peg.2190,1110
23289,511145.12.peg.2191,2034
23290,511145.12.peg.2192,825
23291,511145.12.peg.2193,1938
23292,511145.12.peg.2194,960
23293,511145.12.peg.2195,3633
23294,511145.12.peg.2196,318
23295,511145.12.peg.2197,1089
23296,511145.12.peg.2198,2280
23297,511145.12.peg.2199,1137
23298,511145.12.peg.2200,1845
23299,511145.12.peg.2201,156
23300,511145.12.peg.2202,462
23301,511145.12.peg.2203,471
23302,511145.12.peg.2204,720
23303,511145.12.peg.2205,1686
23304,511145.12.peg.2206,732
23305,511145.12.peg.2207,108
23306,511145.12.peg.2208,732
23307,511145.12.peg.2209,927
23308,511145.12.peg.2210,1158
23309,511145.12.peg.2211,882
23310,511145.12.peg.2212,2298
23311,511145.12.peg.2213,159
23312,511145.12.peg.2214,1716
23313,511145.12.peg.2215,894
23314,511145.12.peg.2216,120
23315,511145.12.peg.2217,588
23316,511145.12.peg.2218,579
23317,511145.12.peg.2219,762
23318,511145.12.peg.2220,1197
23319,511145.12.peg.2221,210
23320,511145.12.peg.2222,1014
23321,511145.12.peg.2223,399
23322,511145.12.peg.2224,696
23323,511145.12.peg.2225,885
23324,511145.12.peg.2226,720
23325,511145.12.peg.2227,240
23326,511145.12.peg.2228,1239
23327,511145.12.peg.2229,1236
23328,511145.12.peg.2230,120
23329,511145.12.peg.2231,1011
23330,511145.12.peg.2232,1476
23331,511145.12.peg.2233,999
23332,511145.12.peg.2234,1041
23333,511145.12.peg.2235,204
23334,511145.12.peg.2236,1158
23335,511145.12.peg.2237,669
23336,511145.12.peg.2238,837
23337,511145.12.peg.2239,1926
23338,511145.12.peg.2240,105
23339,511145.12.peg.2241,1470
23340,511145.12.peg.2242,882
23341,511145.12.peg.2243,1050
23342,511145.12.peg.2244,858
23343,511145.12.peg.2245,1089
23344,511145.12.peg.2246,1251
23345,511145.12.peg.2247,942
23346,511145.12.peg.2248,699
23347,511145.12.peg.2249,1251
23348,511145.12.peg.2250,939
23349,511145.12.peg.2251,942
23350,511145.12.peg.2252,1692
23351,511145.12.peg.2253,939
23352,511145.12.peg.2254,1131
23353,511145.12.peg.2255,132
23354,511145.12.peg.2256,1182
23355,511145.12.peg.2257,189
23356,511145.12.peg.2258,162
23357,511145.12.peg.2259,573
23358,511145.12.peg.2260,1467
23359,511145.12.peg.2261,987
23360,511145.12.peg.2262,714
23361,511145.12.peg.2263,567
23362,511145.12.peg.2264,1494
23363,511145.12.peg.2265,1815
23364,511145.12.peg.2266,1095
23365,511145.12.peg.2267,1026
23366,511145.12.peg.2268,1590
23367,511145.12.peg.2269,345
23368,511145.12.peg.2270,1191
23369,511145.12.peg.2271,696
23370,511145.12.peg.2272,1761
23371,511145.12.peg.2273,285
23372,511145.12.peg.2274,1008
23373,511145.12.peg.2275,117
23374,511145.12.peg.2276,228
23375,511145.12.peg.2277,1761
23376,511145.12.rna.41,77
23377,511145.12.peg.2278,2280
23378,511145.12.peg.2279,123
23379,511145.12.peg.2280,981
23380,511145.12.peg.2281,96
23381,511145.12.peg.2282,648
23382,511145.12.peg.2283,1053
23383,511145.12.peg.2284,558
23384,511145.12.peg.2285,1944
23385,511145.12.peg.2286,480
23386,511145.12.peg.2287,210
23387,511145.12.peg.2288,738
23388,511145.12.peg.2289,663
23389,511145.12.peg.2290,618
23390,511145.12.peg.2291,603
23391,511145.12.peg.2292,450
23392,511145.12.peg.2293,864
23393,511145.12.peg.2294,696
23394,511145.12.peg.2295,2487
23395,511145.12.peg.2296,264
23396,511145.12.peg.2297,495
23397,511145.12.peg.2298,489
23398,511145.12.peg.2299,1647
23399,511145.12.peg.2300,1644
23400,511145.12.peg.2301,651
23401,511145.12.peg.2302,1065
23402,511145.12.peg.2303,1056
23403,511145.12.peg.2304,1104
23404,511145.12.peg.2305,2673
23405,511145.12.peg.2306,651
23406,511145.12.peg.2307,2850
23407,511145.12.peg.2308,1827
23408,511145.12.peg.2309,1386
23409,511145.12.peg.2310,663
23410,511145.12.peg.2311,651
23411,511145.12.peg.2312,1323
23412,511145.12.peg.2313,1185
23413,511145.12.peg.2314,777
23414,511145.12.peg.2315,1650
23415,511145.12.peg.2316,486
23416,511145.12.peg.2317,4014
23417,511145.12.peg.2318,624
23418,511145.12.peg.2319,1689
23419,511145.12.peg.2320,2628
23420,511145.12.peg.2321,723
23421,511145.12.peg.2322,3705
23422,511145.12.peg.2323,2286
23423,511145.12.peg.2324,1182
23424,511145.12.peg.2325,255
23425,511145.12.peg.2326,651
23426,511145.12.peg.2327,207
23427,511145.12.peg.2328,1077
23428,511145.12.peg.2329,1359
23429,511145.12.peg.2330,1629
23430,511145.12.peg.2331,1260
23431,511145.12.peg.2332,1191
23432,511145.12.peg.2333,126
23433,511145.12.peg.2334,900
23434,511145.12.peg.2335,186
23435,511145.12.peg.2336,804
23436,511145.12.peg.2337,1290
23437,511145.12.peg.2338,1206
23438,511145.12.peg.2339,783
23439,511145.12.peg.2340,1203
23440,511145.12.peg.2341,543
23441,511145.12.peg.2342,102
23442,511145.12.peg.2343,363
23443,511145.12.peg.2344,603
23444,511145.12.peg.2345,1158
23445,511145.12.peg.2346,969
23446,511145.12.peg.2347,1983
23447,511145.12.peg.2348,891
23448,511145.12.peg.2349,1653
23449,511145.12.peg.2350,336
23450,511145.12.peg.2351,387
23451,511145.12.peg.2352,267
23452,511145.12.peg.2353,1356
23453,511145.12.peg.2354,963
23454,511145.12.peg.2355,858
23455,511145.12.peg.2356,759
23456,511145.12.peg.2357,1671
23457,511145.12.peg.2358,1296
23458,511145.12.peg.2359,306
23459,511145.12.peg.2360,462
23460,511145.12.peg.2361,936
23461,511145.12.peg.2362,1209
23462,511145.12.peg.2363,1728
23463,511145.12.peg.2364,972
23464,511145.12.peg.2365,504
23465,511145.12.peg.2366,717
23466,511145.12.peg.2367,477
23467,511145.12.peg.2368,849
23468,511145.12.peg.2369,1458
23469,511145.12.peg.2370,1530
23470,511145.12.peg.2371,1836
23471,511145.12.peg.2372,303
23472,511145.12.peg.2373,555
23473,511145.12.peg.2374,543
23474,511145.12.peg.2375,978
23475,511145.12.peg.2376,2727
23476,511145.12.peg.2377,1338
23477,511145.12.peg.2378,501
23478,511145.12.peg.2379,1803
23479,511145.12.peg.2380,663
23480,511145.12.peg.2381,444
23481,511145.12.peg.2382,939
23482,511145.12.peg.2383,105
23483,511145.12.peg.2384,1218
23484,511145.12.peg.2385,600
23485,511145.12.peg.2386,1833
23486,511145.12.peg.2387,651
23487,511145.12.peg.2388,495
23488,511145.12.peg.2389,456
23489,511145.12.peg.2390,132
23490,511145.12.peg.2391,1203
23491,511145.12.peg.2392,2145
23492,511145.12.peg.2393,1479
23493,511145.12.peg.2394,543
23494,511145.12.peg.2395,552
23495,511145.12.peg.2396,645
23496,511145.12.peg.2397,648
23497,511145.12.peg.2398,363
23498,511145.12.peg.2399,894
23499,511145.12.peg.2400,891
23500,511145.12.peg.2401,774
23501,511145.12.peg.2402,717
23502,511145.12.peg.2403,687
23503,511145.12.peg.2404,783
23504,511145.12.peg.2405,783
23505,511145.12.peg.2406,570
23506,511145.12.peg.2407,1518
23507,511145.12.peg.2408,489
23508,511145.12.peg.2409,663
23509,511145.12.peg.2410,1269
23510,511145.12.peg.2411,915
23511,511145.12.peg.2412,660
23512,511145.12.peg.2413,813
23513,511145.12.peg.2414,1014
23514,511145.12.peg.2415,114
23515,511145.12.peg.2416,1137
23516,511145.12.peg.2417,996
23517,511145.12.peg.2418,1179
23518,511145.12.peg.2419,1221
23519,511145.12.peg.2420,2007
23520,511145.12.peg.2421,279
23521,511145.12.peg.2422,549
23522,511145.12.peg.2423,810
23523,511145.12.peg.2424,825
23524,511145.12.peg.2425,1086
23525,511145.12.peg.2426,933
23526,511145.12.peg.2427,552
23527,511145.12.peg.2428,822
23528,511145.12.peg.2429,540
23529,511145.12.peg.2430,402
23530,511145.12.peg.2431,417
23531,511145.12.peg.2432,753
23532,511145.12.peg.2433,897
23533,511145.12.peg.2434,1737
23534,511145.12.peg.2435,564
23535,511145.12.peg.2436,486
23536,511145.12.peg.2437,2145
23537,511145.12.peg.2438,1311
23538,511145.12.peg.2439,285
23539,511145.12.peg.2440,1341
23540,511145.12.peg.2441,1059
23541,511145.12.peg.2442,756
23542,511145.12.peg.2443,114
23543,511145.12.peg.2444,933
23544,511145.12.rna.42,75
23545,511145.12.peg.2445,1194
23546,511145.12.peg.2446,921
23547,511145.12.peg.2447,1332
23548,511145.12.peg.2448,303
23549,511145.12.peg.2449,393
23550,511145.12.peg.2450,594
23551,511145.12.peg.2451,276
23552,511145.12.peg.2452,135
23553,511145.12.peg.2453,495
23554,511145.12.peg.2454,369
23555,511145.12.peg.2455,168
23556,511145.12.peg.2456,363
23557,511145.12.peg.2457,825
23558,511145.12.peg.2458,537
23559,511145.12.peg.2459,342
23560,511145.12.peg.2460,306
23561,511145.12.peg.2461,201
23562,511145.12.peg.2462,936
23563,511145.12.peg.2463,1338
23564,511145.12.peg.2464,1314
23565,511145.12.peg.2465,1539
23566,511145.12.peg.2466,1164
23567,511145.12.peg.2467,615
23568,511145.12.peg.2468,3384
23569,511145.12.peg.2469,1146
23570,511145.12.peg.2470,945
23571,511145.12.peg.2471,1695
23572,511145.12.peg.2472,1179
23573,511145.12.peg.2473,636
23574,511145.12.peg.2474,243
23575,511145.12.peg.2475,921
23576,511145.12.peg.2476,117
23577,511145.12.peg.2477,1239
23578,511145.12.peg.2478,1680
23579,511145.12.peg.2479,735
23580,511145.12.peg.2480,858
23581,511145.12.peg.2481,2496
23582,511145.12.peg.2482,1038
23583,511145.12.peg.2483,1086
23584,511145.12.peg.2484,1248
23585,511145.12.peg.2485,327
23586,511145.12.peg.2486,966
23587,511145.12.peg.2487,1257
23588,511145.12.peg.2488,327
23589,511145.12.peg.2489,1176
23590,511145.12.peg.2490,1203
23591,511145.12.peg.2491,1113
23592,511145.12.peg.2492,2190
23593,511145.12.rna.43,76
23594,511145.12.rna.44,76
23595,511145.12.peg.2493,345
23596,511145.12.peg.2494,393
23597,511145.12.peg.2495,1416
23598,511145.12.peg.2496,132
23599,511145.12.rna.45,76
23600,511145.12.rna.46,76
23601,511145.12.rna.47,76
23602,511145.12.rna.48,76
23603,511145.12.peg.2497,885
23604,511145.12.peg.2498,159
23605,511145.12.peg.2499,1257
23606,511145.12.peg.2500,834
23607,511145.12.peg.2501,765
23608,511145.12.peg.2502,927
23609,511145.12.peg.2503,999
23610,511145.12.peg.2504,219
23611,511145.12.peg.2505,2016
23612,511145.12.peg.2506,987
23613,511145.12.peg.2507,762
23614,511145.12.peg.2508,972
23615,511145.12.peg.2509,258
23616,511145.12.peg.2510,1728
23617,511145.12.peg.2511,510
23618,511145.12.peg.2512,852
23619,511145.12.peg.2513,375
23620,511145.12.peg.2514,735
23621,511145.12.peg.2515,183
23622,511145.12.peg.2516,912
23623,511145.12.peg.2517,1098
23624,511145.12.peg.2518,876
23625,511145.12.peg.2519,834
23626,511145.12.peg.2520,1017
23627,511145.12.peg.2521,792
23628,511145.12.peg.2522,858
23629,511145.12.peg.2523,897
23630,511145.12.peg.2524,1425
23631,511145.12.peg.2525,1305
23632,511145.12.peg.2526,900
23633,511145.12.peg.2527,576
23634,511145.12.peg.2528,450
23635,511145.12.peg.2529,426
23636,511145.12.peg.2530,870
23637,511145.12.peg.2531,900
23638,511145.12.peg.2532,1053
23639,511145.12.peg.2533,501
23640,511145.12.peg.2534,660
23641,511145.12.peg.2535,888
23642,511145.12.peg.2536,1362
23643,511145.12.peg.2537,1296
23644,511145.12.peg.2538,165
23645,511145.12.peg.2539,417
23646,511145.12.peg.2540,594
23647,511145.12.peg.2541,378
23648,511145.12.peg.2542,393
23649,511145.12.peg.2543,588
23650,511145.12.peg.2544,126
23651,511145.12.peg.2545,1404
23652,511145.12.peg.2546,1227
23653,511145.12.peg.2547,1188
23654,511145.12.peg.2548,837
23655,511145.12.peg.2549,1404
23656,511145.12.peg.2550,288
23657,511145.12.peg.2551,294
23658,511145.12.peg.2552,1017
23659,511145.12.peg.2553,804
23660,511145.12.peg.2554,702
23661,511145.12.peg.2555,480
23662,511145.12.peg.2556,336
23663,511145.12.peg.2557,2280
23664,511145.12.peg.2558,951
23665,511145.12.peg.2559,2004
23666,511145.12.peg.2560,1044
23667,511145.12.peg.2561,576
23668,511145.12.peg.2562,1677
23669,511145.12.peg.2563,1701
23670,511145.12.peg.2564,3114
23671,511145.12.peg.2565,357
23672,511145.12.peg.2566,1128
23673,511145.12.peg.2567,201
23674,511145.12.peg.2568,699
23675,511145.12.peg.2569,2016
23676,511145.12.peg.2570,795
23677,511145.12.peg.2571,714
23678,511145.12.peg.2572,108
23679,511145.12.peg.2573,1035
23680,511145.12.peg.2574,879
23681,511145.12.peg.2575,573
23682,511145.12.peg.2576,471
23683,511145.12.peg.2577,618
23684,511145.12.peg.2578,2019
23685,511145.12.peg.2579,948
23686,511145.12.peg.2580,1440
23687,511145.12.peg.2581,651
23688,511145.12.peg.2582,1581
23689,511145.12.peg.2583,1668
23690,511145.12.peg.2584,546
23691,511145.12.peg.2585,759
23692,511145.12.peg.2586,414
23693,511145.12.peg.2587,2013
23694,511145.12.peg.2588,849
23695,511145.12.peg.2589,1062
23696,511145.12.peg.2590,1464
23697,511145.12.peg.2591,360
23698,511145.12.peg.2592,747
23699,511145.12.peg.2593,1290
23700,511145.12.peg.2594,627
23701,511145.12.peg.2595,135
23702,511145.12.peg.2596,1038
23703,511145.12.peg.2597,639
23704,511145.12.peg.2598,2067
23705,511145.12.peg.2599,1542
23706,511145.12.peg.2600,2244
23707,511145.12.peg.2601,153
23708,511145.12.peg.2602,192
23709,511145.12.peg.2603,516
23710,511145.12.peg.2604,540
23711,511145.12.peg.2605,1578
23712,511145.12.peg.2606,1467
23713,511145.12.peg.2607,129
23714,511145.12.peg.2608,1371
23715,511145.12.peg.2609,216
23716,511145.12.peg.2610,1473
23717,511145.12.peg.2611,1179
23718,511145.12.peg.2612,621
23719,511145.12.peg.2613,1275
23720,511145.12.peg.2614,1119
23721,511145.12.peg.2615,1014
23722,511145.12.peg.2616,1155
23723,511145.12.peg.2617,432
23724,511145.12.peg.2618,2274
23725,511145.12.peg.2619,4962
23726,511145.12.peg.2620,846
23727,511145.12.peg.2621,117
23728,511145.12.peg.2622,777
23729,511145.12.peg.2623,1284
23730,511145.12.peg.2624,201
23731,511145.12.peg.2625,336
23732,511145.12.peg.2626,1851
23733,511145.12.peg.2627,516
23734,511145.12.peg.2628,117
23735,511145.12.peg.2629,324
23736,511145.12.peg.2630,387
23737,511145.12.peg.2631,1215
23738,511145.12.peg.2632,489
23739,511145.12.peg.2633,741
23740,511145.12.peg.2634,804
23741,511145.12.peg.2635,855
23742,511145.12.peg.2636,1281
23743,511145.12.peg.2637,1140
23744,511145.12.peg.2638,894
23745,511145.12.peg.2639,1362
23746,511145.12.peg.2640,519
23747,511145.12.peg.2641,321
23748,511145.12.peg.2642,813
23749,511145.12.peg.2643,1203
23750,511145.12.peg.2644,423
23751,511145.12.peg.2645,873
23752,511145.12.peg.2646,1095
23753,511145.12.peg.2647,999
23754,511145.12.peg.2648,1512
23755,511145.12.peg.2649,984
23756,511145.12.peg.2650,3282
23757,511145.12.peg.2651,1194
23758,511145.12.peg.2652,129
23759,511145.12.peg.2653,1254
23760,511145.12.peg.2654,1191
23761,511145.12.peg.2655,339
23762,511145.12.peg.2656,1335
23763,511145.12.peg.2657,714
23764,511145.12.peg.2658,1428
23765,511145.12.peg.2659,3888
23766,511145.12.peg.2660,1557
23767,511145.12.peg.2661,504
23768,511145.12.peg.2662,636
23769,511145.12.peg.2663,849
23770,511145.12.peg.2664,186
23771,511145.12.peg.2665,381
23772,511145.12.peg.2666,732
23773,511145.12.peg.2667,729
23774,511145.12.peg.2668,906
23775,511145.12.peg.2669,681
23776,511145.12.peg.2670,966
23777,511145.12.peg.2671,1800
23778,511145.12.peg.2672,480
23779,511145.12.peg.2673,957
23780,511145.12.peg.2674,651
23781,511145.12.peg.2675,576
23782,511145.12.peg.2676,1593
23783,511145.12.peg.2677,738
23784,511145.12.peg.2678,1335
23785,511145.12.peg.2679,153
23786,511145.12.peg.2680,882
23787,511145.12.peg.2681,588
23788,511145.12.peg.2682,384
23789,511145.12.peg.2683,690
23790,511145.12.peg.2684,1038
23791,511145.12.peg.2685,420
23792,511145.12.peg.2686,699
23793,511145.12.peg.2687,2661
23794,511145.12.peg.2688,1359
23795,511145.12.peg.2689,273
23796,511145.12.peg.2690,1299
23797,511145.12.rna.49,120
23798,511145.12.rna.50,2924
23799,511145.12.rna.51,76
23800,511145.12.rna.52,1542
23801,511145.12.peg.2691,135
23802,511145.12.peg.2692,2574
23803,511145.12.peg.2693,732
23804,511145.12.peg.2694,981
23805,511145.12.peg.2695,738
23806,511145.12.peg.2696,342
23807,511145.12.peg.2697,1161
23808,511145.12.peg.2698,1122
23809,511145.12.peg.2699,1071
23810,511145.12.peg.2700,366
23811,511145.12.peg.2701,258
23812,511145.12.peg.2702,1224
23813,511145.12.peg.2703,384
23814,511145.12.peg.2704,348
23815,511145.12.peg.2705,768
23816,511145.12.peg.2706,552
23817,511145.12.peg.2707,249
23818,511145.12.peg.2708,1362
23819,511145.12.peg.2709,867
23820,511145.12.peg.2710,1263
23821,511145.12.peg.2711,594
23822,511145.12.peg.2712,138
23823,511145.12.peg.2713,807
23824,511145.12.peg.2714,1662
23825,511145.12.peg.2715,342
23826,511145.12.peg.2716,291
23827,511145.12.peg.2717,390
23828,511145.12.peg.2718,483
23829,511145.12.peg.2719,1242
23830,511145.12.peg.2720,1077
23831,511145.12.peg.2721,1410
23832,511145.12.peg.2722,2190
23833,511145.12.peg.2723,1617
23834,511145.12.peg.2724,1074
23835,511145.12.peg.2725,216
23836,511145.12.peg.2726,864
23837,511145.12.peg.2727,822
23838,511145.12.peg.2728,702
23839,511145.12.peg.2729,237
23840,511145.12.peg.2730,444
23841,511145.12.peg.2731,468
23842,511145.12.peg.2732,315
23843,511145.12.peg.2733,594
23844,511145.12.peg.2734,201
23845,511145.12.peg.2735,183
23846,511145.12.peg.2736,1704
23847,511145.12.peg.2737,123
23848,511145.12.peg.2738,405
