peg1,peg2,string
297246.15.peg.1408,297246.15.peg.1409,989
297246.15.peg.1413,297246.15.peg.1414,998
297246.15.peg.1414,297246.15.peg.1415,995
297246.15.peg.1415,297246.15.peg.1416,999
297246.15.peg.1417,297246.15.peg.1418,926
297246.15.peg.1418,297246.15.peg.1419,474
297246.15.peg.1423,297246.15.peg.1424,762
297246.15.peg.1426,297246.15.peg.1427,533
297246.15.peg.1428,297246.15.peg.1429,999
297246.15.peg.1429,297246.15.peg.1430,999
297246.15.peg.1430,297246.15.peg.1431,999
297246.15.peg.1431,297246.15.peg.1432,999
297246.15.peg.1432,297246.15.peg.1433,999
297246.15.peg.1433,297246.15.peg.1434,998
297246.15.peg.1434,297246.15.peg.1435,999
297246.15.peg.1435,297246.15.peg.1436,894
297246.15.peg.1442,297246.15.peg.1443,500
297246.15.peg.1445,297246.15.peg.1446,845
297246.15.peg.1452,297246.15.peg.1453,853
297246.15.peg.1453,297246.15.peg.1454,990
297246.15.peg.1534,297246.15.peg.1535,817
297246.15.peg.1535,297246.15.peg.1536,795
297246.15.peg.1537,297246.15.peg.1538,979
297246.15.peg.1539,297246.15.peg.1540,908
297246.15.peg.1541,297246.15.peg.1542,911
297246.15.peg.1542,297246.15.peg.1543,928
297246.15.peg.1543,297246.15.peg.1544,797
297246.15.peg.1547,297246.15.peg.1548,934
297246.15.peg.1548,297246.15.peg.1549,701
297246.15.peg.1549,297246.15.peg.1550,998
297246.15.peg.1551,297246.15.peg.1552,500
297246.15.peg.1555,297246.15.peg.1556,989
297246.15.peg.1556,297246.15.peg.1557,999
297246.15.peg.1557,297246.15.peg.1558,963
297246.15.peg.1558,297246.15.peg.1559,907
297246.15.peg.1562,297246.15.peg.1563,821
297246.15.peg.1563,297246.15.peg.1564,745
297246.15.peg.1568,297246.15.peg.1569,898
297246.15.peg.1571,297246.15.peg.1572,998
297246.15.peg.1575,297246.15.peg.1576,969
297246.15.peg.1578,297246.15.peg.1579,999
297246.15.peg.1579,297246.15.peg.1580,848
297246.15.peg.1582,297246.15.peg.1583,989
297246.15.peg.1585,297246.15.peg.1586,545
297246.15.peg.1590,297246.15.peg.1591,930
297246.15.peg.1591,297246.15.peg.1592,971
297246.15.peg.1592,297246.15.peg.1593,996
297246.15.peg.1593,297246.15.peg.1594,999
297246.15.peg.1595,297246.15.peg.1596,958
297246.15.peg.1596,297246.15.peg.1597,897
297246.15.peg.1597,297246.15.peg.1598,985
297246.15.peg.1598,297246.15.peg.1599,983
297246.15.peg.1600,297246.15.peg.1601,767
297246.15.peg.1612,297246.15.peg.1613,857
297246.15.peg.1619,297246.15.peg.1620,954
297246.15.peg.1620,297246.15.peg.1621,968
297246.15.peg.1623,297246.15.peg.1624,790
297246.15.peg.1626,297246.15.peg.1627,491
297246.15.peg.1627,297246.15.peg.1628,848
297246.15.peg.1629,297246.15.peg.1630,548
297246.15.peg.1630,297246.15.peg.1631,882
297246.15.peg.1634,297246.15.peg.1635,923
297246.15.peg.1635,297246.15.peg.1636,981
297246.15.peg.1638,297246.15.peg.1639,999
297246.15.peg.1639,297246.15.peg.1640,846
297246.15.peg.1640,297246.15.peg.1641,956
297246.15.peg.1641,297246.15.peg.1642,996
297246.15.peg.1645,297246.15.peg.1646,894
297246.15.peg.1646,297246.15.peg.1647,962
297246.15.peg.1647,297246.15.peg.1648,704
297246.15.peg.1648,297246.15.peg.1649,432
297246.15.peg.1656,297246.15.peg.1657,757
297246.15.peg.1661,297246.15.peg.1662,892
297246.15.peg.1662,297246.15.peg.1663,388
297246.15.peg.1665,297246.15.peg.1666,342
297246.15.peg.1670,297246.15.peg.1671,848
297246.15.peg.1676,297246.15.peg.1677,980
297246.15.peg.1677,297246.15.peg.1678,988
297246.15.peg.1678,297246.15.peg.1679,950
297246.15.peg.1680,297246.15.peg.1681,894
297246.15.peg.1681,297246.15.peg.1682,894
297246.15.peg.1682,297246.15.peg.1683,868
297246.15.peg.1683,297246.15.peg.1684,850
297246.15.peg.1685,297246.15.peg.1686,470
297246.15.peg.1710,297246.15.peg.1711,999
297246.15.peg.1712,297246.15.peg.1713,720
297246.15.peg.1713,297246.15.peg.1714,853
297246.15.peg.1717,297246.15.peg.1718,855
297246.15.peg.1719,297246.15.peg.1720,896
297246.15.peg.1721,297246.15.peg.1722,665
297246.15.peg.1723,297246.15.peg.1724,999
297246.15.peg.1726,297246.15.peg.1727,708
297246.15.peg.1730,297246.15.peg.1731,993
297246.15.peg.1731,297246.15.peg.1732,983
297246.15.peg.1733,297246.15.peg.1734,582
297246.15.peg.1734,297246.15.peg.1735,849
297246.15.peg.1737,297246.15.peg.1738,999
297246.15.peg.1740,297246.15.peg.1741,622
297246.15.peg.1741,297246.15.peg.1742,850
297246.15.peg.1746,297246.15.peg.1747,856
297246.15.peg.1748,297246.15.peg.1749,943
297246.15.peg.1751,297246.15.peg.1752,974
297246.15.peg.1752,297246.15.peg.1753,941
297246.15.peg.1753,297246.15.peg.1754,945
297246.15.peg.1754,297246.15.peg.1755,884
297246.15.peg.1755,297246.15.peg.1756,892
297246.15.peg.1757,297246.15.peg.1758,868
297246.15.peg.1830,297246.15.peg.1831,999
297246.15.peg.1846,297246.15.peg.1847,831
297246.15.peg.1847,297246.15.peg.1848,928
297246.15.peg.1849,297246.15.peg.1850,493
297246.15.peg.1853,297246.15.peg.1854,447
297246.15.peg.1858,297246.15.peg.1859,975
297246.15.peg.1859,297246.15.peg.1860,988
297246.15.peg.1862,297246.15.peg.1863,845
297246.15.peg.1866,297246.15.peg.1867,894
297246.15.peg.1877,297246.15.peg.1878,958
297246.15.peg.1878,297246.15.peg.1879,931
297246.15.peg.1879,297246.15.peg.1880,811
297246.15.peg.1882,297246.15.peg.1883,998
297246.15.peg.1883,297246.15.peg.1884,983
297246.15.peg.1884,297246.15.peg.1885,988
297246.15.peg.1885,297246.15.peg.1886,722
297246.15.peg.1888,297246.15.peg.1889,710
297246.15.peg.1900,297246.15.peg.1901,509
297246.15.peg.1901,297246.15.peg.1902,504
297246.15.peg.1905,297246.15.peg.1906,566
297246.15.peg.1907,297246.15.peg.1908,999
297246.15.peg.1908,297246.15.peg.1909,999
297246.15.peg.1909,297246.15.peg.1910,990
297246.15.peg.1911,297246.15.peg.1912,999
297246.15.peg.1912,297246.15.peg.1913,999
297246.15.peg.1919,297246.15.peg.1920,783
297246.15.peg.1927,297246.15.peg.1928,858
297246.15.peg.1932,297246.15.peg.1933,997
297246.15.peg.1934,297246.15.peg.1935,925
297246.15.peg.1935,297246.15.peg.1936,999
297246.15.peg.1936,297246.15.peg.1937,992
297246.15.peg.1937,297246.15.peg.1938,183
297246.15.peg.1940,297246.15.peg.1941,963
297246.15.peg.1941,297246.15.peg.1942,984
297246.15.peg.1942,297246.15.peg.1943,998
297246.15.peg.1950,297246.15.peg.1951,861
297246.15.peg.1952,297246.15.peg.1953,919
297246.15.peg.1955,297246.15.peg.1956,993
297246.15.peg.1958,297246.15.peg.1959,846
297246.15.peg.1959,297246.15.peg.1960,848
297246.15.peg.1960,297246.15.peg.1961,998
297246.15.peg.1961,297246.15.peg.1962,998
297246.15.peg.1964,297246.15.peg.1965,856
297246.15.peg.1966,297246.15.peg.1967,991
297246.15.peg.1967,297246.15.peg.1968,999
297246.15.peg.1969,297246.15.peg.1970,512
297246.15.peg.1971,297246.15.peg.1972,845
297246.15.peg.1976,297246.15.peg.1977,896
297246.15.peg.1978,297246.15.peg.1979,895
297246.15.peg.1983,297246.15.peg.1984,845
297246.15.peg.1985,297246.15.peg.1986,890
297246.15.peg.1986,297246.15.peg.1987,682
297246.15.peg.1987,297246.15.peg.1988,845
297246.15.peg.1988,297246.15.peg.1989,975
297246.15.peg.1991,297246.15.peg.1992,999
297246.15.peg.1993,297246.15.peg.1994,856
297246.15.peg.1994,297246.15.peg.1995,995
297246.15.peg.1996,297246.15.peg.1997,888
297246.15.peg.1997,297246.15.peg.1998,908
297246.15.peg.2000,297246.15.peg.2001,894
297246.15.peg.2001,297246.15.peg.2002,643
297246.15.peg.2007,297246.15.peg.2008,999
297246.15.peg.2010,297246.15.peg.2011,974
297246.15.peg.2012,297246.15.peg.2013,845
297246.15.peg.2013,297246.15.peg.2014,999
297246.15.peg.2014,297246.15.peg.2015,965
297246.15.peg.2027,297246.15.peg.2028,843
297246.15.peg.2032,297246.15.peg.2033,868
297246.15.peg.2033,297246.15.peg.2034,980
297246.15.peg.2038,297246.15.peg.2039,825
297246.15.peg.2039,297246.15.peg.2040,974
297246.15.peg.2040,297246.15.peg.2041,237
297246.15.peg.2044,297246.15.peg.2045,890
297246.15.peg.2050,297246.15.peg.2051,846
297246.15.peg.2051,297246.15.peg.2052,907
297246.15.peg.2055,297246.15.peg.2056,723
297246.15.peg.2078,297246.15.peg.2079,894
297246.15.peg.2081,297246.15.peg.2082,990
297246.15.peg.2087,297246.15.peg.2088,727
297246.15.peg.2100,297246.15.peg.2101,970
297246.15.peg.2104,297246.15.peg.2105,875
297246.15.peg.2110,297246.15.peg.2111,969
297246.15.peg.2137,297246.15.peg.2138,843
297246.15.peg.2144,297246.15.peg.2145,956
297246.15.peg.2145,297246.15.peg.2146,976
297246.15.peg.2152,297246.15.peg.2153,452
297246.15.peg.2313,297246.15.peg.2314,850
297246.15.peg.2314,297246.15.peg.2315,894
297246.15.peg.2315,297246.15.peg.2316,969
297246.15.peg.2325,297246.15.peg.2326,881
297246.15.peg.2359,297246.15.peg.2360,502
297246.15.peg.2361,297246.15.peg.2362,685
297246.15.peg.2371,297246.15.peg.2372,972
297246.15.peg.2372,297246.15.peg.2373,933
297246.15.peg.2377,297246.15.peg.2378,529
297246.15.peg.2385,297246.15.peg.2386,984
297246.15.peg.2389,297246.15.peg.2390,618
297246.15.peg.2392,297246.15.peg.2393,544
297246.15.peg.2395,297246.15.peg.2396,671
297246.15.peg.2396,297246.15.peg.2397,425
297246.15.peg.2409,297246.15.peg.2410,848
297246.15.peg.2416,297246.15.peg.2417,839
297246.15.peg.2435,297246.15.peg.2436,959
297246.15.peg.2436,297246.15.peg.2437,561
297246.15.peg.2441,297246.15.peg.2442,850
297246.15.peg.2452,297246.15.peg.2453,961
297246.15.peg.2454,297246.15.peg.2455,749
297246.15.peg.2455,297246.15.peg.2456,671
297246.15.peg.2459,297246.15.peg.2460,458
297246.15.peg.2464,297246.15.peg.2465,519
297246.15.peg.2486,297246.15.peg.2487,519
297246.15.peg.2492,297246.15.peg.2493,882
297246.15.peg.2495,297246.15.peg.2496,834
297246.15.peg.2496,297246.15.peg.2497,942
297246.15.peg.2497,297246.15.peg.2498,862
297246.15.peg.2498,297246.15.peg.2499,858
297246.15.peg.2499,297246.15.peg.2500,992
297246.15.peg.2501,297246.15.peg.2502,870
297246.15.peg.2509,297246.15.peg.2510,622
297246.15.peg.2510,297246.15.peg.2511,966
297246.15.peg.2511,297246.15.peg.2512,659
297246.15.peg.2518,297246.15.peg.2519,745
297246.15.peg.2519,297246.15.peg.2520,803
297246.15.peg.2520,297246.15.peg.2521,885
297246.15.peg.2521,297246.15.peg.2522,679
297246.15.peg.2522,297246.15.peg.2523,976
297246.15.peg.2523,297246.15.peg.2524,900
297246.15.peg.2530,297246.15.peg.2531,968
297246.15.peg.2531,297246.15.peg.2532,999
297246.15.peg.2532,297246.15.peg.2533,194
297246.15.peg.2533,297246.15.peg.2534,772
297246.15.peg.2538,297246.15.peg.2539,846
297246.15.peg.2539,297246.15.peg.2540,757
297246.15.peg.2542,297246.15.peg.2543,537
297246.15.peg.2543,297246.15.peg.2544,938
297246.15.peg.2544,297246.15.peg.2545,848
297246.15.peg.2546,297246.15.peg.2547,815
297246.15.peg.2547,297246.15.peg.2548,650
297246.15.peg.2548,297246.15.peg.2549,965
297246.15.peg.2549,297246.15.peg.2550,997
297246.15.peg.2553,297246.15.peg.2554,778
297246.15.peg.2554,297246.15.peg.2555,998
297246.15.peg.2556,297246.15.peg.2557,794
297246.15.peg.2557,297246.15.peg.2558,919
297246.15.peg.2566,297246.15.peg.2567,845
297246.15.peg.2568,297246.15.peg.2569,855
297246.15.peg.2572,297246.15.peg.2573,974
297246.15.peg.2573,297246.15.peg.2574,905
297246.15.peg.2574,297246.15.peg.2575,942
297246.15.peg.2576,297246.15.peg.2577,636
297246.15.peg.2584,297246.15.peg.2585,924
297246.15.peg.2585,297246.15.peg.2586,795
297246.15.peg.2586,297246.15.peg.2587,999
297246.15.peg.2594,297246.15.peg.2595,845
297246.15.peg.2598,297246.15.peg.2599,987
297246.15.peg.2602,297246.15.peg.2603,705
297246.15.peg.2605,297246.15.peg.2606,943
297246.15.peg.2606,297246.15.peg.2607,996
297246.15.peg.2608,297246.15.peg.2609,783
297246.15.peg.2612,297246.15.peg.2613,475
297246.15.peg.2617,297246.15.peg.2618,876
297246.15.peg.2620,297246.15.peg.2621,983
297246.15.peg.2643,297246.15.peg.2644,581
297246.15.peg.2644,297246.15.peg.2645,622
297246.15.peg.2647,297246.15.peg.2648,846
297246.15.peg.2653,297246.15.peg.2654,908
297246.15.peg.2654,297246.15.peg.2655,333
297246.15.peg.2657,297246.15.peg.2658,971
297246.15.peg.2658,297246.15.peg.2659,988
297246.15.peg.2659,297246.15.peg.2660,993
297246.15.peg.2660,297246.15.peg.2661,981
297246.15.peg.2663,297246.15.peg.2664,964
297246.15.peg.2664,297246.15.peg.2665,784
297246.15.peg.2666,297246.15.peg.2667,845
297246.15.peg.2667,297246.15.peg.2668,966
297246.15.peg.2670,297246.15.peg.2671,491
297246.15.peg.2897,297246.15.peg.2898,902
297246.15.peg.2900,297246.15.peg.2901,723
297246.15.peg.2901,297246.15.peg.2902,608
297246.15.peg.2912,297246.15.peg.2913,909
297246.15.peg.2916,297246.15.peg.2917,719
297246.15.peg.2917,297246.15.peg.2918,675
297246.15.peg.2924,297246.15.peg.2925,629
297246.15.peg.2928,297246.15.peg.2929,971
297246.15.peg.2931,297246.15.peg.2932,722
297246.15.peg.2949,297246.15.peg.2950,657
297246.15.peg.2950,297246.15.peg.2951,632
297246.15.peg.2951,297246.15.peg.2952,865
297246.15.peg.2955,297246.15.peg.2956,955
297246.15.peg.2972,297246.15.peg.2973,488
297246.15.peg.2974,297246.15.peg.2975,748
297246.15.peg.2978,297246.15.peg.2979,464
297246.15.peg.2990,297246.15.peg.2991,496
297246.15.peg.2991,297246.15.peg.2992,921
297246.15.peg.2993,297246.15.peg.2994,845
297246.15.peg.2997,297246.15.peg.2998,476
297246.15.peg.3006,297246.15.peg.3007,848
297246.15.peg.3007,297246.15.peg.3008,993
297246.15.peg.3008,297246.15.peg.3009,992
297246.15.peg.3010,297246.15.peg.3011,927
297246.15.peg.3014,297246.15.peg.3015,527
297246.15.peg.3020,297246.15.peg.3021,553
297246.15.peg.3021,297246.15.peg.3022,515
297246.15.peg.3026,297246.15.peg.3027,984
297246.15.peg.3027,297246.15.peg.3028,979
297246.15.peg.3028,297246.15.peg.3029,993
297246.15.peg.3029,297246.15.peg.3030,999
297246.15.peg.3032,297246.15.peg.3033,993
297246.15.peg.3041,297246.15.peg.3042,915
297246.15.peg.3042,297246.15.peg.3043,535
297246.15.peg.3045,297246.15.peg.3046,846
297246.15.peg.3046,297246.15.peg.3047,999
297246.15.peg.3048,297246.15.peg.3049,931
297246.15.peg.3050,297246.15.peg.3051,837
297246.15.peg.3058,297246.15.peg.3059,845
297246.15.peg.3059,297246.15.peg.3060,953
297246.15.peg.3062,297246.15.peg.3063,507
297246.15.peg.3064,297246.15.peg.3065,957
297246.15.peg.3068,297246.15.peg.3069,910
297246.15.peg.3069,297246.15.peg.3070,999
297246.15.peg.3071,297246.15.peg.3072,730
297246.15.peg.3072,297246.15.peg.3073,962
297246.15.peg.3076,297246.15.peg.3077,894
297246.15.peg.3077,297246.15.peg.3078,999
297246.15.peg.3078,297246.15.peg.3079,595
297246.15.peg.3079,297246.15.peg.3080,895
297246.15.peg.3081,297246.15.peg.3082,999
297246.15.peg.3084,297246.15.peg.3085,845
297246.15.peg.3088,297246.15.peg.3089,986
297246.15.peg.3092,297246.15.peg.3093,905
297246.15.peg.3094,297246.15.peg.3095,963
297246.15.peg.3096,297246.15.peg.3097,604
297246.15.peg.3101,297246.15.peg.3102,674
297246.15.peg.3102,297246.15.peg.3103,877
297246.15.peg.3103,297246.15.peg.3104,950
297246.15.peg.3105,297246.15.peg.3106,533
297246.15.peg.3106,297246.15.peg.3107,954
297246.15.peg.3108,297246.15.peg.3109,952
297246.15.peg.3114,297246.15.peg.3115,553
297246.15.peg.3115,297246.15.peg.3116,893
297246.15.peg.3117,297246.15.peg.3118,937
297246.15.peg.3118,297246.15.peg.3119,960
297246.15.peg.3120,297246.15.peg.3121,817
297246.15.peg.3121,297246.15.peg.3122,666
297246.15.peg.3122,297246.15.peg.3123,996
297246.15.peg.3124,297246.15.peg.3125,999
297246.15.peg.3125,297246.15.peg.3126,999
297246.15.peg.3127,297246.15.peg.3128,999
297246.15.peg.3129,297246.15.peg.3130,845
297246.15.peg.3133,297246.15.peg.3134,998
297246.15.peg.3134,297246.15.peg.3135,992
297246.15.peg.3145,297246.15.peg.3146,848
297246.15.peg.3146,297246.15.peg.3147,923
297246.15.peg.3148,297246.15.peg.3149,709
297246.15.peg.3152,297246.15.peg.3153,781
297246.15.peg.3154,297246.15.peg.3155,848
297246.15.peg.3161,297246.15.peg.3162,998
297246.15.peg.3163,297246.15.peg.3164,917
297246.15.peg.3165,297246.15.peg.3166,846
297246.15.peg.3166,297246.15.peg.3167,846
297246.15.peg.3167,297246.15.peg.3168,898
297246.15.peg.3174,297246.15.peg.3175,983
297246.15.peg.3175,297246.15.peg.3176,846
297246.15.peg.3176,297246.15.peg.3177,846
297246.15.peg.3188,297246.15.peg.3189,843
297246.15.peg.3194,297246.15.peg.3195,989
297246.15.peg.3195,297246.15.peg.3196,993
297246.15.peg.3196,297246.15.peg.3197,994
297246.15.peg.3197,297246.15.peg.3198,997
297246.15.peg.3199,297246.15.peg.3200,995
297246.15.peg.3200,297246.15.peg.3201,995
297246.15.peg.3201,297246.15.peg.3202,999
297246.15.peg.3202,297246.15.peg.3203,999
297246.15.peg.3203,297246.15.peg.3204,999
297246.15.peg.3204,297246.15.peg.3205,999
297246.15.peg.3205,297246.15.peg.3206,998
297246.15.peg.3206,297246.15.peg.3207,999
297246.15.peg.3207,297246.15.peg.3208,999
297246.15.peg.3208,297246.15.peg.3209,994
297246.15.peg.3209,297246.15.peg.3210,999
297246.15.peg.3210,297246.15.peg.3211,999
297246.15.peg.3218,297246.15.peg.3219,748
297246.15.peg.3224,297246.15.peg.3225,901
297246.15.peg.3227,297246.15.peg.3228,465
297246.15.peg.3234,297246.15.peg.3235,995
297246.15.peg.3235,297246.15.peg.3236,990
297246.15.peg.3238,297246.15.peg.3239,859
297246.15.peg.3239,297246.15.peg.3240,956
297246.15.peg.3255,297246.15.peg.3256,845
297246.15.peg.3256,297246.15.peg.3257,902
297246.15.peg.3259,297246.15.peg.3260,957
297246.15.peg.3269,297246.15.peg.3270,845
297246.15.peg.3270,297246.15.peg.3271,850
297246.15.peg.3272,297246.15.peg.3273,864
297246.15.peg.3277,297246.15.peg.3278,563
297246.15.peg.3278,297246.15.peg.3279,835
297246.15.peg.3291,297246.15.peg.3292,434
297246.15.peg.3293,297246.15.peg.3294,975
297246.15.peg.3294,297246.15.peg.3295,997
297246.15.peg.3295,297246.15.peg.3296,993
297246.15.peg.3297,297246.15.peg.3298,971
297246.15.peg.3298,297246.15.peg.3299,975
297246.15.peg.3304,297246.15.peg.3305,869
297246.15.peg.3305,297246.15.peg.3306,851
297246.15.peg.3431,297246.15.peg.3432,953
297246.15.peg.3434,297246.15.peg.3435,827
297246.15.peg.3435,297246.15.peg.3436,510
297246.15.peg.3438,297246.15.peg.3439,913
297246.15.peg.3440,297246.15.peg.3441,760
297246.15.peg.3442,297246.15.peg.3443,800
297246.15.peg.3446,297246.15.peg.3447,449
297246.15.peg.3465,297246.15.peg.3466,873
297246.15.peg.3466,297246.15.peg.3467,939
297246.15.peg.3467,297246.15.peg.3468,917
297246.15.peg.3468,297246.15.peg.3469,867
297246.15.peg.481,297246.15.peg.482,921
297246.15.peg.482,297246.15.peg.483,591
297246.15.peg.484,297246.15.peg.485,542
297246.15.peg.487,297246.15.peg.488,683
297246.15.peg.495,297246.15.peg.496,765
297246.15.peg.499,297246.15.peg.500,244
297246.15.peg.500,297246.15.peg.501,425
297246.15.peg.517,297246.15.peg.518,616
297246.15.peg.518,297246.15.peg.519,997
297246.15.peg.523,297246.15.peg.524,643
297246.15.peg.531,297246.15.peg.532,664
297246.15.peg.543,297246.15.peg.544,620
297246.15.peg.544,297246.15.peg.545,847
297246.15.peg.548,297246.15.peg.549,998
297246.15.peg.550,297246.15.peg.551,926
297246.15.peg.552,297246.15.peg.553,980
297246.15.peg.557,297246.15.peg.558,971
297246.15.peg.558,297246.15.peg.559,999
297246.15.peg.559,297246.15.peg.560,996
297246.15.peg.560,297246.15.peg.561,999
297246.15.peg.561,297246.15.peg.562,989
297246.15.peg.598,297246.15.peg.599,815
297246.15.peg.599,297246.15.peg.600,917
297246.15.peg.600,297246.15.peg.601,611
297246.15.peg.601,297246.15.peg.602,887
297246.15.peg.602,297246.15.peg.603,244
297246.15.peg.610,297246.15.peg.611,274
297246.15.peg.611,297246.15.peg.612,763
297246.15.peg.621,297246.15.peg.622,500
297246.15.peg.622,297246.15.peg.623,968
297246.15.peg.623,297246.15.peg.624,964
297246.15.peg.624,297246.15.peg.625,953
297246.15.peg.626,297246.15.peg.627,845
297246.15.peg.630,297246.15.peg.631,887
297246.15.peg.632,297246.15.peg.633,993
297246.15.peg.637,297246.15.peg.638,479
297246.15.peg.640,297246.15.peg.641,894
297246.15.peg.641,297246.15.peg.642,984
297246.15.peg.642,297246.15.peg.643,998
297246.15.peg.643,297246.15.peg.644,998
297246.15.peg.648,297246.15.peg.649,205
297246.15.peg.655,297246.15.peg.656,954
297246.15.peg.656,297246.15.peg.657,967
297246.15.peg.657,297246.15.peg.658,995
297246.15.peg.658,297246.15.peg.659,876
297246.15.peg.662,297246.15.peg.663,999
297246.15.peg.663,297246.15.peg.664,995
297246.15.peg.664,297246.15.peg.665,828
297246.15.peg.665,297246.15.peg.666,956
297246.15.peg.666,297246.15.peg.667,218
297246.15.peg.668,297246.15.peg.669,505
297246.15.peg.669,297246.15.peg.670,803
297246.15.peg.675,297246.15.peg.676,891
297246.15.peg.818,297246.15.peg.819,894
297246.15.peg.823,297246.15.peg.824,970
297246.15.peg.826,297246.15.peg.827,963
297246.15.peg.830,297246.15.peg.831,762
297246.15.peg.834,297246.15.peg.835,816
297246.15.peg.862,297246.15.peg.863,946
297246.15.peg.876,297246.15.peg.877,986
297246.15.peg.877,297246.15.peg.878,974
297246.15.peg.878,297246.15.peg.879,972
297246.15.peg.881,297246.15.peg.882,967
297246.15.peg.887,297246.15.peg.888,843
297246.15.peg.888,297246.15.peg.889,846
